id,score,survey_date
28052819468,2,10/07/2019
28052822054,3,10/07/2019
28052862222,3,10/01/2019
28052920432,3,10/24/2019
28053805156,3,10/15/2019
28054200904,2,10/12/2019
28055011222,2,10/17/2019
28056821980,3,10/09/2019
28056830634,3,10/15/2019
28056834938,2,10/01/2019
28057068060,3,10/07/2019
28057402418,1,10/05/2019
28058352636,3,10/07/2019
28058353818,3,10/21/2019
28058842350,3,10/21/2019
28059690138,3,10/07/2019
28104400366,3,10/22/2019
28108279514,3,10/01/2019
28108657404,3,10/25/2019
28109756674,3,10/07/2019
28111121208,3,10/17/2019
28112287644,2,10/26/2019
28285087544,3,10/03/2019
28286074064,3,10/09/2019
28288101752,1,10/22/2019
28290150112,1,10/01/2019
28290635358,1,10/24/2019
28291006350,3,10/10/2019
28292818782,3,10/01/2019
28293023856,3,10/09/2019
28293186442,1,10/07/2019
28297220116,3,10/21/2019
28344956822,2,10/29/2019
28344960544,2,10/08/2019
28345040016,2,10/16/2019
28345082552,1,10/08/2019
28345185422,2,10/02/2019
28345244494,3,10/15/2019
28345601330,1,10/31/2019
28345613214,2,10/22/2019
28345861012,3,10/12/2019
28345873146,1,10/07/2019
28345873258,3,10/03/2019
28346347572,1,10/10/2019
28348768422,1,10/23/2019
28349106740,3,10/16/2019
28349281560,1,10/09/2019
28352454936,2,10/22/2019
28470392824,2,10/23/2019
28686306506,1,10/01/2019
28687270570,1,10/03/2019
28689301242,2,10/01/2019
28693306632,1,10/21/2019
28699201606,3,10/14/2019
28699240592,1,10/16/2019
30184241612,2,10/16/2019
30185621138,2,10/17/2019
30185621428,3,10/15/2019
30187324070,3,10/15/2019
30187340746,3,10/04/2019
30187343570,3,10/03/2019
30189617796,2,10/03/2019
30194713170,3,10/08/2019
30196605790,2,10/16/2019
30196617556,2,10/17/2019
30196638840,2,10/15/2019
30196735990,3,10/22/2019
30198212666,3,10/16/2019
30198605852,1,10/01/2019
30198611962,3,10/06/2019
30198614312,2,10/14/2019
30198658694,3,10/09/2019
30198940460,3,10/27/2019
30198941012,3,10/04/2019
30198981950,3,10/15/2019
30198999854,2,10/15/2019
30199740042,2,10/16/2019
30304112908,3,10/25/2019
30304986338,3,10/10/2019
30305013096,3,10/01/2019
30305862382,3,10/22/2019
30306830324,1,10/09/2019
30306830900,3,10/01/2019
30308053634,3,10/01/2019
30311553242,3,10/23/2019
30313281482,3,10/07/2019
30313385986,3,10/16/2019
30313634452,3,10/15/2019
30315595974,3,10/25/2019
30605202356,3,10/02/2019
30605205092,3,10/08/2019
30618102236,3,10/26/2019
30624440712,3,10/16/2019
30806198974,2,10/09/2019
30806244056,3,10/25/2019
30806605204,3,10/08/2019
30807859550,3,10/24/2019
30808414010,3,10/02/2019
30809212896,3,10/10/2019
30809352696,3,10/07/2019
30809861458,1,10/21/2019
30809877170,3,10/29/2019
30810391098,1,10/15/2019
30810481412,2,10/01/2019
30811609048,3,10/08/2019
30811619428,3,10/15/2019
30811966684,3,10/08/2019
30811984978,1,10/18/2019
30811992898,3,10/23/2019
30811995386,3,10/07/2019
30811998826,1,10/07/2019
30814561124,3,10/08/2019
30815220726,3,10/23/2019
30817489554,3,10/01/2019
30824267824,3,10/15/2019
30824323344,1,10/03/2019
30824557702,1,10/07/2019
30825025958,3,10/16/2019
30825120210,1,10/24/2019
30825121984,3,10/27/2019
30825203262,2,10/02/2019
30825812756,3,10/16/2019
30825816594,3,10/26/2019
30825817464,2,10/02/2019
30826302134,3,10/09/2019
30827220566,3,10/06/2019
30827322674,3,10/08/2019
30828068928,3,10/03/2019
30828342878,3,10/23/2019
30828400354,3,10/02/2019
30828414106,3,10/21/2019
30828611110,3,10/16/2019
30829608824,3,10/22/2019
30831439558,3,10/14/2019
30831785896,1,10/07/2019
30831835470,2,10/22/2019
30831849206,2,10/07/2019
30832436154,3,10/03/2019
30832756692,3,10/28/2019
30833188652,1,10/01/2019
30833198564,3,10/21/2019
30833204644,3,10/14/2019
30833212588,2,10/09/2019
30833600622,3,10/03/2019
30833815246,3,10/23/2019
30835225510,3,10/03/2019
30835228450,3,10/17/2019
30835235938,3,10/08/2019
30835237594,3,10/08/2019
30835428404,3,10/28/2019
30835529694,3,10/26/2019
30836422772,3,10/29/2019
30836429566,3,10/15/2019
30836804846,2,10/15/2019
30837813138,3,10/22/2019
30837819316,2,10/10/2019
30837852194,3,10/03/2019
30837853526,3,10/24/2019
30837856224,1,10/08/2019
30838005652,1,10/22/2019
30838202038,2,10/01/2019
30838918286,3,10/16/2019
30839022794,3,10/22/2019
30839461372,3,10/22/2019
30839479242,3,10/03/2019
30839602512,3,10/16/2019
31264248774,1,10/17/2019
31266408602,3,10/14/2019
31266980318,3,10/25/2019
31268258948,3,10/02/2019
31270060050,3,10/16/2019
31270263066,3,10/17/2019
31270853940,3,10/03/2019
31271807504,1,10/14/2019
31271987492,1,10/24/2019
31271989020,3,10/17/2019
31277735336,3,10/08/2019
31278416040,2,10/05/2019
31278417556,3,10/09/2019
31278592134,3,10/18/2019
31464639444,3,10/16/2019
31464973552,2,10/26/2019
31464977600,3,10/11/2019
31464978166,1,10/25/2019
31465360862,3,10/03/2019
31466764474,3,10/16/2019
31467038214,3,10/06/2019
31468124712,2,10/16/2019
31468138728,2,10/04/2019
31469338490,1,10/02/2019
31469400424,3,10/16/2019
31469419846,1,10/24/2019
31469468276,2,10/08/2019
31472385024,1,10/01/2019
31473655466,1,10/01/2019
31474425098,3,10/10/2019
31474428052,1,10/07/2019
31474901204,2,10/09/2019
31475901862,3,10/21/2019
31476383998,2,10/16/2019
31476390278,3,10/01/2019
31476444282,2,10/22/2019
31476444884,2,10/16/2019
31476445306,2,10/22/2019
31476450468,3,10/22/2019
31476451242,3,10/16/2019
31476456554,3,10/03/2019
31476458166,2,10/21/2019
31477628024,2,10/26/2019
31477628696,2,10/29/2019
31479932040,3,10/01/2019
31479932206,3,10/28/2019
31606129022,3,10/18/2019
31606340050,1,10/03/2019
31606354964,3,10/10/2019
31606363520,3,10/02/2019
31607037012,3,10/28/2019
31607441768,1,10/15/2019
31607980122,3,10/12/2019
31608045724,2,10/16/2019
31609302774,3,10/08/2019
31609309576,3,10/15/2019
31609342330,3,10/07/2019
31609424492,3,10/17/2019
31612120074,3,10/20/2019
31612619024,3,10/04/2019
31612820180,1,10/14/2019
31615513888,2,10/24/2019
32065094106,3,10/08/2019
32067964462,2,10/02/2019
32069110824,2,10/17/2019
32069114842,3,10/08/2019
32069299708,2,10/16/2019
32069416670,3,10/23/2019
32069980624,3,10/22/2019
32069983384,2,10/07/2019
32070677176,3,10/03/2019
32071090962,3,10/04/2019
32072822164,3,10/28/2019
32076968106,3,10/17/2019
32076968744,1,10/07/2019
32079961188,2,10/14/2019
32164174416,1,10/22/2019
32165581308,3,10/17/2019
32165792502,3,10/09/2019
32165819416,3,10/05/2019
32166290834,3,10/22/2019
32166865022,1,10/04/2019
32168768422,1,10/04/2019
32168892152,3,10/26/2019
32168918116,2,10/16/2019
32169641682,1,10/10/2019
32170263214,3,10/14/2019
32170969724,3,10/22/2019
32171511514,3,10/05/2019
32171514156,2,10/01/2019
32171542324,2,10/02/2019
32171547502,1,10/20/2019
32172359952,1,10/17/2019
32173949092,3,10/01/2019
32173952390,2,10/17/2019
32174654784,3,10/19/2019
32175447394,1,10/08/2019
32175855634,2,10/16/2019
32178433654,3,10/03/2019
32313114936,2,10/01/2019
32370703104,1,10/16/2019
32404040718,1,10/01/2019
32404101886,3,10/08/2019
32404115146,3,10/22/2019
32404242680,3,10/22/2019
32404444584,2,10/22/2019
32404448420,3,10/17/2019
32404492020,1,10/29/2019
32404580444,1,10/30/2019
32404980528,3,10/04/2019
32404983896,3,10/16/2019
32404993706,3,10/18/2019
32404995726,2,10/16/2019
32404998072,2,10/27/2019
32404999370,3,10/25/2019
32405050212,3,10/17/2019
32405050284,2,10/17/2019
32405257400,1,10/25/2019
32406638588,3,10/07/2019
32406737932,3,10/01/2019
32406881574,3,10/22/2019
32406883870,2,10/30/2019
32407602940,3,10/16/2019
32407648808,3,10/16/2019
32407655026,3,10/04/2019
32407655524,1,10/15/2019
32408470858,3,10/10/2019
32408642912,3,10/08/2019
32410301216,3,10/04/2019
32410319150,1,10/13/2019
32412116242,1,10/09/2019
32414345692,3,10/07/2019
32414392518,3,10/25/2019
32415000184,3,10/07/2019
32415246148,3,10/03/2019
32416400978,3,10/07/2019
32824060530,3,10/09/2019
32824175338,1,10/01/2019
32824217804,2,10/16/2019
32825907224,3,10/18/2019
32826882844,3,10/22/2019
32826898682,3,10/14/2019
32828504516,3,10/21/2019
32828613448,3,10/16/2019
32828620676,3,10/07/2019
32830435954,2,10/01/2019
32832817420,3,10/15/2019
32833820528,3,10/04/2019
32833826882,3,10/06/2019
32835034164,2,10/09/2019
32835549074,3,10/01/2019
32835559966,3,10/09/2019
32835994834,3,10/01/2019
32837831664,1,10/21/2019
32839803220,3,10/22/2019
32839812128,2,10/01/2019
33204326684,3,10/02/2019
33204335716,2,10/30/2019
33204682832,3,10/16/2019
33206820974,2,10/28/2019
33206825972,2,10/01/2019
33206833276,2,10/16/2019
33206833976,2,10/28/2019
33206838730,3,10/23/2019
33206838932,2,10/09/2019
33211064700,1,10/04/2019
33213021030,3,10/19/2019
33213031100,2,10/18/2019
33213521204,2,10/14/2019
33214604652,1,10/30/2019
33216671956,1,10/08/2019
33216674654,1,10/30/2019
34145442212,3,10/24/2019
34145447932,3,10/04/2019
34147001408,1,10/16/2019
34149787542,3,10/08/2019
34149923690,3,10/02/2019
34149929688,3,10/07/2019
34149938266,3,10/03/2019
34149977772,2,10/23/2019
34156681336,3,10/30/2019
34244206656,1,10/03/2019
34244937816,3,10/21/2019
34246210874,2,10/09/2019
34246971954,1,10/21/2019
34247104308,3,10/22/2019
34250404232,2,10/05/2019
34250841490,2,10/29/2019
34251584124,1,10/09/2019
34252425530,1,10/24/2019
34252434548,1,10/02/2019
34305991816,3,10/16/2019
34306112276,3,10/07/2019
34309201498,3,10/03/2019
34311444632,1,10/08/2019
34311453108,3,10/09/2019
35704474104,3,10/01/2019
35704525264,3,10/04/2019
35705160542,3,10/16/2019
35705361380,3,10/15/2019
35706722102,2,10/08/2019
35706723446,2,10/09/2019
35708945566,2,10/09/2019
35709542154,2,10/08/2019
35709986866,1,10/22/2019
35710541210,3,10/18/2019
35710820626,3,10/24/2019
35711130250,3,10/02/2019
35711220596,3,10/08/2019
35716391368,1,10/08/2019
36304763440,3,10/16/2019
36304876136,2,10/11/2019
36305624312,3,10/01/2019
36305638130,1,10/07/2019
36305827580,3,10/16/2019
36306396568,1,10/16/2019
36308833278,2,10/08/2019
36308835102,2,10/04/2019
36309873164,3,10/08/2019
36309892632,2,10/16/2019
36309981618,1,10/01/2019
36309991134,3,10/17/2019
36310700030,2,10/04/2019
36310712132,1,10/02/2019
36310712994,2,10/21/2019
36310812202,2,10/16/2019
36310822990,3,10/16/2019
36311323236,1,10/04/2019
36311809440,1,10/21/2019
36312035434,3,10/29/2019
36312039416,3,10/09/2019
36316941200,1,10/16/2019
36317432358,3,10/18/2019
36319460676,3,10/03/2019
36319947176,2,10/20/2019
36564120490,3,10/09/2019
36564461828,1,10/10/2019
36564624616,3,10/14/2019
36565464350,3,10/03/2019
36565532096,1,10/16/2019
36566718166,2,10/24/2019
36567764118,3,10/23/2019
36569795348,2,10/03/2019
36575330912,2,10/08/2019
36575377886,2,10/08/2019
36575542134,1,10/28/2019
36575549138,3,10/25/2019
36575582904,3,10/08/2019
36576065940,3,10/11/2019
36578504842,2,10/23/2019
37304327916,3,10/25/2019
37304338110,3,10/19/2019
37305085852,3,10/19/2019
37305091794,3,10/09/2019
37305102310,3,10/01/2019
37305123166,3,10/23/2019
37305123578,2,10/25/2019
37305145382,3,10/01/2019
37305149314,2,10/23/2019
37305178294,3,10/23/2019
37306206460,3,10/03/2019
37306417334,2,10/23/2019
37306427658,3,10/03/2019
37307261170,3,10/23/2019
37307367148,3,10/01/2019
37308128334,2,10/04/2019
37309325414,3,10/17/2019
37311129850,3,10/15/2019
37313188960,3,10/11/2019
37313216434,2,10/15/2019
37313217538,3,10/11/2019
37313219862,3,10/17/2019
37313234708,1,10/03/2019
37313581364,3,10/03/2019
37313584812,3,10/17/2019
37313591830,2,10/01/2019
37313612422,3,10/10/2019
37313617432,3,10/01/2019
37314101252,3,10/25/2019
37314104008,3,10/04/2019
37314248852,3,10/09/2019
37314254732,3,10/26/2019
37314840820,3,10/16/2019
37315529364,3,10/09/2019
37316068900,1,10/22/2019
37317032334,3,10/23/2019
37318382378,3,10/04/2019
38204621074,3,10/30/2019
38205422594,3,10/17/2019
38206808096,3,10/18/2019
38207341722,3,10/16/2019
38212253656,3,10/14/2019
38215406136,2,10/16/2019
38217483158,1,10/30/2019
38364630012,2,10/09/2019
38364757470,3,10/03/2019
38365212710,2,10/15/2019
38365395176,2,10/14/2019
38366632264,1,10/14/2019
38368586580,1,10/03/2019
38368800508,2,10/08/2019
38368802536,1,10/10/2019
38368972768,3,10/22/2019
38369434968,1,10/16/2019
38370833370,3,10/17/2019
38372354532,1,10/22/2019
38372728902,3,10/12/2019
38372774818,3,10/01/2019
38372776812,3,10/07/2019
38372784578,3,10/08/2019
38372786066,2,10/14/2019
38374480506,1,10/25/2019
38374481116,3,10/17/2019
38374485010,3,10/02/2019
38374805170,3,10/16/2019
38375656160,3,10/03/2019
38376194566,2,10/02/2019
38376662862,3,10/23/2019
38376663100,3,10/16/2019
38378136918,3,10/01/2019
38394541072,3,10/21/2019
38394777570,2,10/09/2019
38398403472,1,10/07/2019
38398791446,3,10/08/2019
38404180798,2,10/09/2019
38405076950,3,10/08/2019
38405343020,3,10/07/2019
38405343204,2,10/07/2019
38405931882,2,10/26/2019
38407332042,3,10/09/2019
38407598008,1,10/07/2019
38407644390,2,10/11/2019
38408142598,1,10/01/2019
38408206088,3,10/14/2019
38408207130,1,10/24/2019
38408394522,1,10/07/2019
38410762872,1,10/18/2019
38413513138,3,10/07/2019
38414322760,1,10/08/2019
38414564828,3,10/02/2019
38417161062,3,10/22/2019
38419203588,3,10/29/2019
38419604596,3,10/15/2019
38624216534,2,10/16/2019
38626704216,3,10/08/2019
38627946726,3,10/09/2019
38630881658,2,10/15/2019
38812720192,3,10/08/2019
38812853072,3,10/31/2019
38814662282,3,10/01/2019
38814677700,1,10/02/2019
38816777972,3,10/01/2019
38817737188,3,10/03/2019
24144257018,3,10/05/2019
24144974106,3,10/30/2019
24145599222,3,10/09/2019
24145800642,3,10/14/2019
24145804362,3,10/08/2019
24145807190,2,10/09/2019
24146279298,3,10/03/2019
24146282778,3,10/02/2019
24146330752,2,10/10/2019
24147124934,2,10/17/2019
24148334090,3,10/16/2019
24148836392,3,10/05/2019
24149227726,3,10/03/2019
24149832736,1,10/17/2019
24150806270,3,10/23/2019
24150859000,2,10/16/2019
24151527556,3,10/04/2019
24151846722,3,10/10/2019
24151975248,2,10/25/2019
24152304350,3,10/22/2019
24152640796,3,10/18/2019
24153210576,3,10/15/2019
24153997606,3,10/07/2019
24154278446,2,10/25/2019
24154714076,3,10/17/2019
24154715792,2,10/01/2019
24154910430,3,10/07/2019
24154981220,3,10/24/2019
24155094096,3,10/16/2019
24155592642,2,10/01/2019
24156756188,3,10/01/2019
24157816294,3,10/22/2019
24158630010,3,10/02/2019
24158636422,3,10/22/2019
24158637626,3,10/18/2019
24158691678,3,10/07/2019
24158873700,2,10/01/2019
24158981614,3,10/08/2019
24159835554,2,10/08/2019
24344852554,2,10/01/2019
24344968276,3,10/04/2019
24345152478,3,10/01/2019
24346324958,3,10/09/2019
24348615714,3,10/16/2019
24348616360,3,10/04/2019
24350138800,2,10/03/2019
24806425170,2,10/04/2019
25044590540,1,10/03/2019
25044909280,3,10/17/2019
25045166736,2,10/01/2019
25045781854,3,10/18/2019
25045796880,3,10/01/2019
25046506452,2,10/23/2019
25046508952,3,10/17/2019
25046511626,2,10/21/2019
25046672044,3,10/22/2019
25046794208,1,10/08/2019
25046832036,3,10/03/2019
25046857790,3,10/11/2019
25047230796,3,10/14/2019
25047891718,3,10/24/2019
25048051724,3,10/16/2019
25048057016,3,10/18/2019
25049045746,3,10/23/2019
25049483796,1,10/15/2019
25049495164,1,10/04/2019
25050362214,1,10/29/2019
25050521468,3,10/24/2019
25050535986,3,10/02/2019
25050626996,3,10/07/2019
25050631614,3,10/02/2019
25050634354,2,10/15/2019
25050764670,1,10/02/2019
25051198454,2,10/21/2019
25051213966,2,10/04/2019
25051215910,1,10/15/2019
25051219664,2,10/31/2019
25051427030,2,10/25/2019
25051566738,3,10/22/2019
25051568922,3,10/25/2019
25052851666,3,10/01/2019
25053162104,2,10/09/2019
25054283410,1,10/07/2019
25054286106,3,10/07/2019
25055935754,2,10/18/2019
25055938614,2,10/29/2019
25056199456,3,10/03/2019
25056261788,3,10/01/2019
25058664356,2,10/16/2019
25058890544,3,10/07/2019
25058904754,3,10/09/2019
25058909128,3,10/17/2019
25244480748,3,10/22/2019
25248055214,2,10/01/2019
25258794258,3,10/29/2019
25259783272,3,10/19/2019
25524671908,2,10/25/2019
25524673844,3,10/17/2019
25524751248,2,10/20/2019
25532369288,2,10/23/2019
26025365208,3,10/10/2019
26030025544,3,10/03/2019
26032326282,2,10/02/2019
26032327720,3,10/07/2019
26037527094,3,10/08/2019
26084321342,3,10/23/2019
26084565558,3,10/01/2019
26085153456,3,10/07/2019
26085522418,1,10/23/2019
26085643152,2,10/23/2019
26085778910,1,10/15/2019
26085800466,1,10/09/2019
26091561052,1,10/24/2019
26091656242,3,10/04/2019
26092399240,3,10/16/2019
26092426280,2,10/01/2019
26092832298,1,10/15/2019
26092853804,3,10/23/2019
26093380594,3,10/21/2019
26093394754,3,10/22/2019
26093424058,3,10/23/2019
26097746196,3,10/12/2019
26164762824,2,10/01/2019
26167403574,3,10/22/2019
26167824040,2,10/12/2019
26170782130,3,10/08/2019
26170789270,3,10/09/2019
26171420242,3,10/08/2019
26172541086,3,10/16/2019
26173208674,1,10/04/2019
26173212974,3,10/21/2019
26176618468,2,10/09/2019
26177000294,3,10/22/2019
26178806332,1,10/21/2019
26185022060,1,10/03/2019
26185026758,3,10/01/2019
26186264702,3,10/03/2019
26186265614,3,10/04/2019
26186666132,1,10/04/2019
26186673748,2,10/26/2019
26186706404,3,10/29/2019
26186750506,1,10/21/2019
26186756432,1,10/16/2019
26187406588,3,10/14/2019
26188248638,3,10/30/2019
26189447938,3,10/22/2019
26190187228,3,10/31/2019
26194249648,1,10/02/2019
26194747534,3,10/16/2019
26384267486,3,10/08/2019
26384628306,3,10/02/2019
26386203360,3,10/29/2019
26386207360,3,10/24/2019
26386503278,1,10/17/2019
26386543670,3,10/22/2019
26388806078,1,10/04/2019
26389401296,1,10/08/2019
26389421258,3,10/07/2019
26390618034,1,10/16/2019
26390807150,2,10/03/2019
26391026512,3,10/07/2019
26391173618,1,10/28/2019
26391213688,3,10/10/2019
26391444996,2,10/21/2019
26391457052,3,10/03/2019
26392204690,2,10/08/2019
26395376224,3,10/17/2019
26397000452,1,10/16/2019
26728025932,3,10/21/2019
26734202266,3,10/24/2019
27204169066,3,10/03/2019
27207112932,2,10/17/2019
27210404998,2,10/16/2019
27210408480,1,10/01/2019
27210408646,3,10/15/2019
27211245238,2,10/01/2019
27211629078,2,10/10/2019
27214981380,3,10/16/2019
27214991600,3,10/06/2019
27214992014,3,10/07/2019
27215023770,3,10/22/2019
27215032146,3,10/22/2019
27217608472,2,10/03/2019
27218855012,1,10/16/2019
27218855384,2,10/18/2019
27218855518,1,10/28/2019
28044051838,3,10/24/2019
28044343716,3,10/22/2019
28044372612,1,10/07/2019
28044781090,1,10/18/2019
28044784668,3,10/07/2019
28045402016,3,10/03/2019
28045407732,2,10/11/2019
28045418312,2,10/15/2019
28045959542,3,10/08/2019
28046015458,3,10/15/2019
28046098272,1,10/15/2019
28046286336,2,10/09/2019
28046333402,3,10/10/2019
28048352954,3,10/16/2019
28048550268,3,10/10/2019
28048878808,2,10/08/2019
28049262232,2,10/22/2019
28050316302,3,10/09/2019
28052803308,3,10/04/2019
28052813278,3,10/03/2019
28053194386,3,10/04/2019
28053559690,1,10/23/2019
28053739840,2,10/01/2019
28054412240,3,10/01/2019
28055190422,1,10/22/2019
28056105844,3,10/21/2019
28056834092,3,10/29/2019
28057480094,2,10/08/2019
28058960616,3,10/03/2019
28059691446,2,10/21/2019
28059699956,3,10/22/2019
28104039668,3,10/16/2019
28106403078,3,10/16/2019
28108328128,1,10/07/2019
28116245032,2,10/17/2019
28116688438,3,10/01/2019
28117260778,3,10/19/2019
28117267268,3,10/19/2019
28117272114,3,10/25/2019
28117505668,3,10/24/2019
28286269860,3,10/11/2019
28286456396,3,10/22/2019
28288602736,1,10/01/2019
28298815994,3,10/09/2019
28344098010,1,10/09/2019
28344941924,1,10/14/2019
28344944024,3,10/17/2019
28344944948,3,10/16/2019
28344955424,2,10/08/2019
28345021468,2,10/30/2019
28345046440,1,10/09/2019
28345082070,1,10/02/2019
28345083922,3,10/22/2019
28345260570,2,10/29/2019
28345603960,3,10/28/2019
28345861498,3,10/16/2019
28345865768,3,10/09/2019
28346630878,3,10/21/2019
28346638466,3,10/23/2019
28346856050,1,10/22/2019
28348785170,2,10/16/2019
28349124854,2,10/22/2019
28350590912,3,10/15/2019
28350622958,3,10/15/2019
28350665528,1,10/04/2019
28352380822,1,10/15/2019
28352603266,2,10/16/2019
28354744226,2,10/17/2019
28355335872,1,10/09/2019
28464303130,2,10/15/2019
28465230574,2,10/23/2019
28465909340,3,10/04/2019
28465909708,2,10/02/2019
28467431822,2,10/23/2019
28468313412,2,10/01/2019
28469249272,3,10/08/2019
28684850528,1,10/23/2019
28692200422,3,10/09/2019
28692209720,2,10/08/2019
28692211000,2,10/03/2019
28696172364,3,10/03/2019
28699072892,1,10/08/2019
28699213306,3,10/16/2019
29164242592,3,10/04/2019
30185224776,3,10/14/2019
30185621496,3,10/17/2019
30185623036,1,10/08/2019
30186146772,3,10/01/2019
30187324256,3,10/30/2019
30187334536,3,10/16/2019
30188124730,3,10/18/2019
30189611040,1,10/22/2019
30189613556,1,10/21/2019
30189853378,2,10/14/2019
30192875002,3,10/04/2019
30196621450,2,10/09/2019
30196623102,2,10/16/2019
30196624268,3,10/04/2019
30196640962,3,10/04/2019
30196666060,1,10/14/2019
30197187492,3,10/21/2019
30197902886,1,10/08/2019
30197986262,3,10/02/2019
30198588614,2,10/01/2019
30198643118,3,10/01/2019
30198908866,2,10/15/2019
30198951150,3,10/25/2019
30198954230,2,10/28/2019
30198969870,1,10/01/2019
30198979656,2,10/19/2019
30198987114,2,10/15/2019
30198991186,1,10/12/2019
30199228246,3,10/17/2019
30199386794,1,10/16/2019
30199712338,1,10/01/2019
30304054812,2,10/07/2019
30304116506,3,10/08/2019
30304761634,1,10/22/2019
30304765522,3,10/27/2019
30304886520,1,10/03/2019
30305013638,3,10/31/2019
30306267466,3,10/01/2019
30313789494,3,10/16/2019
30319507160,3,10/10/2019
30612800412,2,10/24/2019
30612802992,2,10/18/2019
30806289096,3,10/23/2019
30807857384,3,10/02/2019
30807944954,3,10/03/2019
30809870388,1,10/08/2019
30810116328,3,10/22/2019
30812337720,3,10/24/2019
30815967622,1,10/25/2019
30816381404,3,10/02/2019
30816798150,1,10/09/2019
30825208194,3,10/03/2019
30825223252,1,10/19/2019
30825805536,3,10/07/2019
30825957090,1,10/22/2019
30826023258,2,10/03/2019
30827322012,2,10/01/2019
30827438654,1,10/15/2019
30827543222,2,10/22/2019
30827582474,1,10/15/2019
30828166262,3,10/04/2019
30828262342,3,10/19/2019
30828318324,3,10/16/2019
30828411730,3,10/07/2019
30828609950,3,10/07/2019
30830634074,3,10/16/2019
30831428406,2,10/19/2019
30831429272,3,10/17/2019
30831972220,3,10/15/2019
30832031652,2,10/07/2019
30832862920,3,10/09/2019
30832879580,3,10/14/2019
30833182054,2,10/12/2019
30833200792,2,10/07/2019
30833203084,3,10/14/2019
30833207008,3,10/15/2019
30833212128,2,10/01/2019
30833560574,3,10/09/2019
30833612642,3,10/24/2019
30834180466,3,10/04/2019
30834408746,3,10/03/2019
30835228316,3,10/16/2019
30835232698,3,10/09/2019
30835233144,3,10/21/2019
30835420648,1,10/10/2019
30836123000,3,10/23/2019
30836203126,3,10/14/2019
30836204216,3,10/16/2019
30836309512,3,10/24/2019
30836312362,3,10/16/2019
30836421960,3,10/09/2019
30836809140,3,10/03/2019
30837819212,3,10/15/2019
30839470084,3,10/16/2019
30839475072,1,10/24/2019
30839552810,3,10/16/2019
30839879178,3,10/01/2019
31264241654,3,10/04/2019
31266620406,3,10/27/2019
31266866018,1,10/29/2019
31267596244,2,10/13/2019
31268259926,2,10/23/2019
31269024730,3,10/16/2019
31270588488,2,10/28/2019
31270842902,3,10/03/2019
31271363360,3,10/03/2019
31271405566,2,10/01/2019
31271818956,3,10/01/2019
31272173130,2,10/16/2019
31278417370,1,10/01/2019
31464602358,1,10/07/2019
31464614758,3,10/01/2019
31464950760,2,10/16/2019
31464968018,3,10/22/2019
31465371314,2,10/14/2019
31465798974,1,10/22/2019
31466489966,3,10/24/2019
31467105058,1,10/09/2019
31468137958,2,10/08/2019
31469400682,3,10/28/2019
31469410336,1,10/01/2019
31469411968,2,10/07/2019
31469464252,3,10/18/2019
31470300132,2,10/16/2019
31471204190,3,10/07/2019
31472590464,2,10/07/2019
31472598630,3,10/09/2019
31473612372,3,10/02/2019
31474388198,3,10/30/2019
31474420226,3,10/09/2019
31474421582,3,10/18/2019
31475081338,3,10/25/2019
31475906616,2,10/16/2019
31476399768,3,10/09/2019
31476443332,3,10/08/2019
31476450294,3,10/30/2019
31476454884,3,10/16/2019
31477622684,2,10/08/2019
31604240840,3,10/07/2019
31606102470,1,10/22/2019
31607048222,3,10/16/2019
31607285574,3,10/22/2019
31609300936,2,10/24/2019
31609312936,2,10/17/2019
31610248424,3,10/22/2019
31610259696,3,10/01/2019
31610262414,2,10/19/2019
31615501020,3,10/16/2019
31615502222,3,10/10/2019
32064097788,3,10/08/2019
32064184422,2,10/05/2019
32067870768,2,10/31/2019
32067875480,3,10/20/2019
32068861280,1,10/01/2019
32069097454,1,10/23/2019
32069113514,1,10/07/2019
32072411500,3,10/01/2019
32072623864,3,10/10/2019
32073251494,3,10/24/2019
32074145606,3,10/17/2019
32074312986,3,10/24/2019
32074469110,3,10/10/2019
32074653236,3,10/08/2019
32164026312,2,10/17/2019
32164254528,3,10/08/2019
32164273538,3,10/14/2019
32164514000,2,10/08/2019
32165798452,3,10/09/2019
32165811988,3,10/22/2019
32165917900,2,10/08/2019
32165919426,3,10/11/2019
32166050668,1,10/01/2019
32166836218,3,10/27/2019
32167089060,1,10/01/2019
32167403488,3,10/13/2019
32170272750,3,10/21/2019
32170334984,3,10/08/2019
32171162578,3,10/16/2019
32171170736,3,10/09/2019
32171498872,1,10/17/2019
32173387574,2,10/16/2019
32173390298,1,10/03/2019
32173952308,3,10/01/2019
32178627240,3,10/08/2019
32178633734,3,10/08/2019
32370711532,3,10/16/2019
32370712132,3,10/10/2019
32370712160,1,10/05/2019
32404061816,3,10/15/2019
32404445652,3,10/01/2019
32404909056,3,10/03/2019
32404987126,3,10/17/2019
32404987750,3,10/07/2019
32404988750,3,10/14/2019
32404991846,3,10/15/2019
32404993564,2,10/15/2019
32404997816,3,10/02/2019
32405051266,3,10/15/2019
32405058844,3,10/01/2019
32407265116,2,10/01/2019
32407292508,1,10/17/2019
32407292544,3,10/24/2019
32407299262,2,10/16/2019
32407321602,3,10/08/2019
32407322664,2,10/04/2019
32407322946,2,10/16/2019
32407324750,1,10/19/2019
32408835882,3,10/18/2019
32408925024,1,10/04/2019
32410303256,1,10/09/2019
